timestamp,anomaly_category,anomaly_type,server_load_kw,chilled_water_kj,outdoor_temp_c,humidity_pct,hvac_runtime_hr,airflow_velocity_mps,power_consumption_kw,ai_risk_score,status,year,month,day,hour,day_of_week,power_to_load_ratio,cooling_efficiency,thermal_stress_index,airflow_efficiency,high_risk_flag,severity_score,status_encoded
06-01-2026 08:00,Hidden Degradation Tracker,Predictive Failure,208.4,270.2,10.1,46.8,14,2.14,250.9,46.4,Warning,2026,1,6,8,Tuesday,1.2,1.29,21.36,1.027,0,57.6,1
06-01-2026 09:00,Hidden Degradation Tracker,Continuous HVAC Runtime,209.9,388,25,50.4,16.2,2.56,273.7,60,Warning,2026,1,6,9,Tuesday,1.3,1.84,29.58,1.22,0,72.96,1
06-01-2026 10:00,Hidden Degradation Tracker,Compressor Degradation,238.2,300.3,2.6,51,18.4,2.56,302,44.4,Warning,2026,1,6,10,Tuesday,1.27,1.26,19.44,1.075,0,59.12,1
06-01-2026 11:00,Hidden Degradation Tracker,Predictive Failure,210.1,288.3,12.3,40.3,15.9,1.41,283.9,48,Warning,2026,1,6,11,Tuesday,1.35,1.37,21.21,0.671,0,60.72,1
06-01-2026 12:00,Hidden Degradation Tracker,Cooling Inefficiency,200.8,372.5,11.8,43,23.1,2.79,274.5,48.2,Warning,2026,1,6,12,Tuesday,1.37,1.85,21.19,1.389,0,66.68,1
06-01-2026 13:00,Hidden Degradation Tracker,Cooling Inefficiency,245.9,262.8,11.4,36.1,20.3,1.45,293.5,46,Warning,2026,1,6,13,Tuesday,1.19,1.06,21.12,0.59,0,62.24,1
06-01-2026 14:00,Hidden Degradation Tracker,Continuous HVAC Runtime,226,356.3,23.6,48.9,17.4,2.66,281.6,58.7,Warning,2026,1,6,14,Tuesday,1.25,1.57,29.11,1.177,0,72.62,1
06-01-2026 15:00,Hidden Degradation Tracker,Continuous HVAC Runtime,322.7,364.9,6,37.9,16,2.71,381.5,46.2,Warning,2026,1,6,15,Tuesday,1.18,1.13,21.34,0.84,0,59,1
06-01-2026 16:00,Hidden Degradation Tracker,Cooling Inefficiency,94.2,281.6,2.7,41.6,19.4,1.71,125.3,35.2,Warning,2026,1,6,16,Tuesday,1.33,2.96,12.81,1.815,0,50.72,1
06-01-2026 17:00,Hidden Degradation Tracker,Continuous HVAC Runtime,300,322.3,11.1,50.6,15.1,2.02,374.9,53.5,Warning,2026,1,6,17,Tuesday,1.25,1.07,25.67,0.673,0,65.58,1
06-01-2026 18:00,Hidden Degradation Tracker,Cooling Inefficiency,308.5,290.3,6.7,47.2,18.6,1.7,392.1,49.8,Warning,2026,1,6,18,Tuesday,1.27,0.94,23.07,0.551,0,64.68,1
06-01-2026 19:00,Hidden Degradation Tracker,Cooling Inefficiency,126,272.1,3.7,51.7,23.8,2.1,169.1,40.7,Warning,2026,1,6,19,Tuesday,1.34,2.14,16.39,1.667,0,59.74,1
06-01-2026 20:00,Hidden Degradation Tracker,Predictive Failure,221.2,381.8,24,44.1,17.7,2.06,282.9,57.6,Warning,2026,1,6,20,Tuesday,1.28,1.72,28.19,0.931,0,71.76,1
06-01-2026 21:00,Hidden Degradation Tracker,Predictive Failure,219.6,242.5,8.1,41.7,11.7,2.55,273.6,44.6,Warning,2026,1,6,21,Tuesday,1.25,1.1,19.71,1.161,0,53.96,1
06-01-2026 22:00,Hidden Degradation Tracker,Compressor Degradation,162.6,395.2,9.6,53.9,20.6,2.79,207.2,46.7,Warning,2026,1,6,22,Tuesday,1.27,2.42,21,1.716,0,63.18,1
06-01-2026 23:00,Hidden Degradation Tracker,Predictive Failure,197.2,198.4,7.8,43.8,13.3,2.83,275.1,45.6,Warning,2026,1,6,23,Tuesday,1.4,1,19.23,1.435,0,56.24,1
07-01-2026 00:00,Hidden Degradation Tracker,Cooling Inefficiency,178.9,369.7,4.8,56.6,20,1.95,206.5,43.3,Warning,2026,1,7,0,Wednesday,1.15,2.06,19.68,1.09,0,59.3,1
07-01-2026 01:00,Hidden Degradation Tracker,Predictive Failure,336.4,307.1,6.9,44.7,17.4,2.11,417.2,50.3,Warning,2026,1,7,1,Wednesday,1.24,0.91,23.6,0.627,0,64.22,1
07-01-2026 02:00,Hidden Degradation Tracker,Cooling Inefficiency,291.5,284.9,5,51.4,18.8,1.44,390.1,49.8,Warning,2026,1,7,2,Wednesday,1.34,0.97,22.5,0.494,0,64.84,1
07-01-2026 03:00,Hidden Degradation Tracker,Compressor Degradation,309.9,303.3,4.6,47.2,22,1.84,385.2,48,Warning,2026,1,7,3,Wednesday,1.24,0.98,22.07,0.594,0,65.6,1
07-01-2026 04:00,Hidden Degradation Tracker,Compressor Degradation,279.7,281.6,2.6,44.3,22.9,2.63,344.8,44,Warning,2026,1,7,4,Wednesday,1.23,1,19.48,0.94,0,62.32,1
07-01-2026 05:00,Hidden Degradation Tracker,Predictive Failure,177.9,280.5,16.1,45.7,16.5,2.93,231.3,50.3,Warning,2026,1,7,5,Wednesday,1.3,1.57,23.12,1.647,0,63.5,1
07-01-2026 06:00,Hidden Degradation Tracker,Continuous HVAC Runtime,211.2,380.4,29.7,55.4,16.8,1.64,271.4,64.9,Warning,2026,1,7,6,Wednesday,1.29,1.79,32.97,0.777,0,78.34,1
07-01-2026 07:00,Hidden Degradation Tracker,Continuous HVAC Runtime,266.9,354.7,16.5,51.4,16.6,1.93,351.9,57,Warning,2026,1,7,7,Wednesday,1.32,1.32,27.43,0.723,0,70.28,1
07-01-2026 08:00,Hidden Degradation Tracker,Cooling Inefficiency,172.8,301.4,3.5,39.9,23.2,2.19,197.5,36.9,Warning,2026,1,7,8,Wednesday,1.14,1.73,15.49,1.267,0,55.46,1
07-01-2026 09:00,Hidden Degradation Tracker,Compressor Degradation,279.2,262.4,3.5,43.1,20.9,2.33,374,45.6,Warning,2026,1,7,9,Wednesday,1.34,0.94,19.68,0.835,0,62.32,1
07-01-2026 10:00,Hidden Degradation Tracker,Cooling Inefficiency,226.8,334.5,5,43.5,22.8,1.84,279.5,42.9,Warning,2026,1,7,10,Wednesday,1.23,1.47,18.76,0.811,0,61.14,1
07-01-2026 11:00,Hidden Degradation Tracker,Continuous HVAC Runtime,219.4,332.7,17.1,49.4,15.2,2.39,275.9,53.7,Warning,2026,1,7,11,Wednesday,1.26,1.51,25.74,1.089,0,65.86,1
07-01-2026 12:00,Hidden Degradation Tracker,Cooling Inefficiency,279.1,337.1,3.4,43.3,21,1.99,344.1,44.2,Warning,2026,1,7,12,Wednesday,1.23,1.2,19.66,0.713,0,61,1
07-01-2026 13:00,Hidden Degradation Tracker,Continuous HVAC Runtime,264.4,419.1,25.8,39.6,18.6,2.19,344.2,60,Warning,2026,1,7,13,Wednesday,1.3,1.58,29.63,0.828,0,74.88,1
07-01-2026 14:00,Hidden Degradation Tracker,Cooling Inefficiency,220.1,343.6,3.4,45.1,19.6,2.45,254.1,40.9,Warning,2026,1,7,14,Wednesday,1.15,1.55,18.06,1.113,0,56.58,1
07-01-2026 15:00,Hidden Degradation Tracker,Cooling Inefficiency,303.8,262.3,6.9,59.4,20.8,2.2,374.3,53,Warning,2026,1,7,15,Wednesday,1.23,0.86,25.46,0.724,0,69.64,1
07-01-2026 16:00,Hidden Degradation Tracker,Predictive Failure,180.5,194.8,5.2,42.1,13.1,2,255.3,42.5,Warning,2026,1,7,16,Wednesday,1.41,1.07,17.04,1.108,0,52.98,1
07-01-2026 17:00,Hidden Degradation Tracker,Cooling Inefficiency,273.9,373.4,5.1,51.6,18.3,2.15,330.9,47.5,Warning,2026,1,7,17,Wednesday,1.21,1.36,22,0.785,0,62.14,1
07-01-2026 18:00,Hidden Degradation Tracker,Compressor Degradation,272.6,318.8,6.2,47.3,22.4,2.16,336.7,47.4,Warning,2026,1,7,18,Wednesday,1.24,1.17,21.65,0.792,0,65.32,1
07-01-2026 19:00,Hidden Degradation Tracker,Predictive Failure,223,297.9,14.6,45.4,13.8,2.03,272,50.4,Warning,2026,1,7,19,Wednesday,1.22,1.33,23.81,0.91,0,61.44,1
07-01-2026 20:00,Hidden Degradation Tracker,Predictive Failure,257.9,278.5,2,45.4,14.1,2.08,324.9,43.1,Warning,2026,1,7,20,Wednesday,1.26,1.08,18.68,0.807,0,54.38,1
07-01-2026 21:00,Hidden Degradation Tracker,Compressor Degradation,171.2,350.1,7.7,49.6,22.7,2.92,236.6,45.8,Warning,2026,1,7,21,Wednesday,1.38,2.03,19.48,1.706,0,63.96,1
07-01-2026 22:00,Hidden Degradation Tracker,Continuous HVAC Runtime,290.8,324.9,10.5,45.5,15.6,2.45,352.4,50.6,Warning,2026,1,7,22,Wednesday,1.21,1.11,24.04,0.843,0,63.08,1
07-01-2026 23:00,Hidden Degradation Tracker,Continuous HVAC Runtime,229.8,318.8,14.5,47.4,14.3,2.07,294.7,51.9,Warning,2026,1,7,23,Wednesday,1.28,1.38,24.39,0.901,0,63.34,1
08-01-2026 00:00,Hidden Degradation Tracker,Continuous HVAC Runtime,211.3,251.2,5.1,38.7,12.7,2.51,286.2,42.2,Warning,2026,1,8,0,Thursday,1.35,1.18,17.33,1.188,0,52.36,1
08-01-2026 01:00,Hidden Degradation Tracker,Compressor Degradation,297.7,297.1,10.6,54,21.2,2.05,376.1,54.2,Warning,2026,1,8,1,Thursday,1.26,0.99,26.02,0.689,0,71.16,1
08-01-2026 02:00,Hidden Degradation Tracker,Predictive Failure,201.3,359.4,25.3,49.2,16.3,2.73,269.8,59.9,Warning,2026,1,8,2,Thursday,1.34,1.78,29.2,1.356,0,72.94,1
08-01-2026 03:00,Hidden Degradation Tracker,Cooling Inefficiency,162.5,398.4,10.4,41.3,23.3,2.37,194.2,42.7,Warning,2026,1,8,3,Thursday,1.2,2.44,18.88,1.458,0,61.34,1
08-01-2026 04:00,Hidden Degradation Tracker,Continuous HVAC Runtime,154.4,340.4,27,53.5,16,2.15,196.7,59.3,Warning,2026,1,8,4,Thursday,1.27,2.19,29.35,1.392,0,72.1,1
08-01-2026 05:00,Hidden Degradation Tracker,Cooling Inefficiency,273.3,279.3,5.7,44.2,20.9,2.4,347.7,46.4,Warning,2026,1,8,5,Thursday,1.27,1.02,20.8,0.878,0,63.12,1
08-01-2026 06:00,Hidden Degradation Tracker,Continuous HVAC Runtime,169.6,357.5,27,50.9,17.2,1.49,245.6,61.4,Warning,2026,1,8,6,Thursday,1.45,2.1,29.33,0.879,0,75.16,1
08-01-2026 07:00,Hidden Degradation Tracker,Continuous HVAC Runtime,336.5,420,20.6,48.2,21.1,1.69,427.5,62,Warning,2026,1,8,7,Thursday,1.27,1.24,31.16,0.502,0,78.88,1
08-01-2026 08:00,Hidden Degradation Tracker,Cooling Inefficiency,125.5,323.9,9.4,56.9,20.9,1.66,174.3,47.1,Warning,2026,1,8,8,Thursday,1.39,2.56,20.26,1.323,0,63.82,1
08-01-2026 09:00,Hidden Degradation Tracker,Predictive Failure,333.3,420,20.5,50.6,18.2,2.26,413.3,62.1,Warning,2026,1,8,9,Thursday,1.24,1.26,31.48,0.678,0,76.66,1
08-01-2026 10:00,Hidden Degradation Tracker,Continuous HVAC Runtime,251.6,420,35.7,54.2,20,2.98,310.8,70.5,Warning,2026,1,8,10,Thursday,1.24,1.66,37.08,1.184,0,86.5,1
08-01-2026 11:00,Hidden Degradation Tracker,Compressor Degradation,234.7,304.2,10.4,47.7,23.2,3.2,296.3,49,Warning,2026,1,8,11,Thursday,1.26,1.29,22.56,1.363,0,67.56,1
08-01-2026 12:00,Hidden Degradation Tracker,Compressor Degradation,210,299.2,6.1,52.1,20.7,2.49,281,46.8,Warning,2026,1,8,12,Thursday,1.34,1.42,20.47,1.186,0,63.36,1
08-01-2026 13:00,Hidden Degradation Tracker,Compressor Degradation,262,268.9,9.6,47,19.2,2.43,320.9,49,Warning,2026,1,8,13,Thursday,1.22,1.02,22.93,0.927,0,64.36,1
08-01-2026 14:00,Hidden Degradation Tracker,Cooling Inefficiency,237.9,276.3,11.5,51.9,21.4,1.39,301.7,51.3,Warning,2026,1,8,14,Thursday,1.27,1.16,24.06,0.584,0,68.42,1
08-01-2026 15:00,Hidden Degradation Tracker,Predictive Failure,300.7,420,26.5,44.1,24,1.96,392.8,63.9,Warning,2026,1,8,15,Thursday,1.31,1.39,32.09,0.652,0,83.1,1
08-01-2026 16:00,Hidden Degradation Tracker,Compressor Degradation,246.3,323.4,7.8,40.2,21.9,1.85,305.7,45.1,Warning,2026,1,8,16,Thursday,1.24,1.31,20.15,0.751,0,62.62,1
08-01-2026 17:00,Hidden Degradation Tracker,Continuous HVAC Runtime,248.3,346.2,18.8,46,15.5,1.92,311.4,55.3,Warning,2026,1,8,17,Thursday,1.25,1.39,26.88,0.773,0,67.7,1
08-01-2026 18:00,Hidden Degradation Tracker,Cooling Inefficiency,220,332.9,4.3,48.4,20.2,2.12,310.4,45.7,Warning,2026,1,8,18,Thursday,1.41,1.51,19.16,0.964,0,61.86,1
08-01-2026 19:00,Hidden Degradation Tracker,Compressor Degradation,236.9,271.2,8.6,46.6,21.4,1.99,302.4,47.6,Warning,2026,1,8,19,Thursday,1.28,1.14,21.52,0.84,0,64.72,1
08-01-2026 20:00,Hidden Degradation Tracker,Cooling Inefficiency,256.9,291.8,3.9,49.6,19.3,1.31,323,45.8,Warning,2026,1,8,20,Thursday,1.26,1.13,20.43,0.51,0,61.24,1
08-01-2026 21:00,Hidden Degradation Tracker,Continuous HVAC Runtime,145.9,231.2,15.7,48.9,12,2.54,182,48.7,Warning,2026,1,8,21,Thursday,1.25,1.57,22.49,1.741,0,58.3,1
08-01-2026 22:00,Hidden Degradation Tracker,Continuous HVAC Runtime,165.8,201.2,7.5,42.6,14,1.72,225.6,43,Warning,2026,1,8,22,Thursday,1.36,1.21,17.8,1.037,0,54.2,1
08-01-2026 23:00,Hidden Degradation Tracker,Predictive Failure,280.9,420,33.2,55.7,19.4,2.31,355.1,70.8,Warning,2026,1,8,23,Thursday,1.26,1.49,37.1,0.822,0,86.32,1
09-01-2026 00:00,Hidden Degradation Tracker,Continuous HVAC Runtime,249.4,420,34.3,54,22.9,3.13,321.9,69.9,Warning,2026,1,9,0,Friday,1.29,1.68,36.26,1.255,0,88.22,1
09-01-2026 01:00,Hidden Degradation Tracker,Compressor Degradation,229.9,373.9,3.8,41.8,19.7,1.79,317.8,43.4,Warning,2026,1,9,1,Friday,1.38,1.62,17.92,0.779,0,59.16,1
09-01-2026 02:00,Hidden Degradation Tracker,Cooling Inefficiency,241,395.5,11.3,42.7,21.4,1.06,321.7,49.3,Warning,2026,1,9,2,Friday,1.33,1.63,22.22,0.44,0,66.42,1
09-01-2026 03:00,Hidden Degradation Tracker,Compressor Degradation,259.1,306.2,3.4,48.4,22.8,2.07,326.3,45.2,Warning,2026,1,9,3,Friday,1.26,1.18,20.02,0.799,0,63.44,1
09-01-2026 04:00,Hidden Degradation Tracker,Cooling Inefficiency,210.3,263.1,5.7,47,21.3,2.7,255.2,43.4,Warning,2026,1,9,4,Friday,1.21,1.25,19.26,1.284,0,60.44,1
09-01-2026 05:00,Hidden Degradation Tracker,Cooling Inefficiency,197.2,369.4,10.5,57.5,19.1,3.08,278.8,51.9,Warning,2026,1,9,5,Friday,1.41,1.86,23.32,1.562,0,67.18,1
09-01-2026 06:00,Hidden Degradation Tracker,Predictive Failure,250.8,420,37.5,62.6,21.5,1.65,320,74.8,Warning,2026,1,9,6,Friday,1.28,1.67,39.63,0.658,0,92,1
09-01-2026 07:00,Hidden Degradation Tracker,Continuous HVAC Runtime,186.2,388.1,35.8,60.4,18,2.42,257.6,70.8,Warning,2026,1,9,7,Friday,1.38,2.07,36.19,1.3,0,85.2,1
09-01-2026 08:00,Resource & Environment Optimizer,Energy Consumption Anomaly,133.8,250.5,30.4,51.1,18.5,1.99,295.3,71.3,Optimization Alert,2026,1,9,8,Friday,2.21,1.86,29.88,1.487,0,86.1,
09-01-2026 09:00,Resource & Environment Optimizer,Humidity Instability,146.4,264.5,17.3,66,16,2.15,209.9,67.3,Optimization Alert,2026,1,9,9,Friday,1.43,1.79,26.73,1.469,0,80.1,
09-01-2026 10:00,Resource & Environment Optimizer,Humidity Instability,296.6,420,23.5,72,18.1,3.39,357.4,78.5,Optimization Alert,2026,1,9,10,Friday,1.2,1.41,36.04,1.143,1,92.98,
09-01-2026 11:00,Resource & Environment Optimizer,Energy Consumption Anomaly,143.4,325,35.5,52.5,20.1,1.52,360.4,79.7,Optimization Alert,2026,1,9,11,Friday,2.51,2.25,33.03,1.06,1,95.78,
09-01-2026 12:00,Resource & Environment Optimizer,Airflow Imbalance,254.1,408.4,28.8,48.5,17.5,0.51,323.3,76.1,Optimization Alert,2026,1,9,12,Friday,1.27,1.6,32.57,0.201,1,90.1,
09-01-2026 13:00,Resource & Environment Optimizer,Airflow Imbalance,294,293.5,7.9,41.6,15.7,0.72,352.5,59.5,Optimization Alert,2026,1,9,13,Friday,1.2,0.99,22.07,0.245,0,72.06,
09-01-2026 14:00,Resource & Environment Optimizer,Humidity Instability,331.6,343.7,5.9,63.5,18.4,2.69,407,54.8,Optimization Alert,2026,1,9,14,Friday,1.23,1.03,26.7,0.811,0,69.52,
09-01-2026 15:00,Resource & Environment Optimizer,Humidity Instability,295.8,420,21.6,30.4,16.5,2.24,375.9,55.4,Optimization Alert,2026,1,9,15,Friday,1.27,1.42,26.74,0.757,0,68.6,
09-01-2026 16:00,Resource & Environment Optimizer,Humidity Instability,138.8,207.6,7.5,65.3,12.2,2.34,183.5,58,Optimization Alert,2026,1,9,16,Friday,1.32,1.48,21.44,1.686,0,67.76,
09-01-2026 17:00,Resource & Environment Optimizer,Humidity Instability,169.6,229.4,12.1,35.9,15.9,2.02,231.9,44.8,Optimization Alert,2026,1,9,17,Friday,1.37,1.34,18.88,1.191,0,57.52,
09-01-2026 18:00,Resource & Environment Optimizer,Humidity Instability,205.6,318.4,16.3,74.2,15.2,2.32,287.5,71.6,Optimization Alert,2026,1,9,18,Friday,1.4,1.54,29.84,1.128,0,83.76,
09-01-2026 19:00,Resource & Environment Optimizer,Airflow Imbalance,241.4,356.9,20,54,17.5,0.83,290.1,69.7,Optimization Alert,2026,1,9,19,Friday,1.2,1.47,28.85,0.344,0,83.7,
09-01-2026 20:00,Resource & Environment Optimizer,Energy Consumption Anomaly,140.8,318.6,18.4,52.1,15.3,2.48,342.1,65.6,Optimization Alert,2026,1,9,20,Friday,2.43,2.25,24.31,1.761,0,77.84,
09-01-2026 21:00,Resource & Environment Optimizer,Airflow Imbalance,200.1,300.5,14.9,38.6,15.6,1.05,259.6,48.4,Optimization Alert,2026,1,9,21,Friday,1.3,1.49,21.84,0.525,0,60.88,
09-01-2026 22:00,Resource & Environment Optimizer,Airflow Imbalance,250.3,402.3,23.6,36.7,17.5,0.66,307.9,68,Optimization Alert,2026,1,9,22,Friday,1.23,1.6,27.48,0.264,0,82,
09-01-2026 23:00,Resource & Environment Optimizer,Humidity Instability,198.5,253,14.7,35.1,16.3,2.19,242.2,46.1,Optimization Alert,2026,1,9,23,Friday,1.22,1.27,20.99,1.103,0,59.14,
10-01-2026 00:00,Resource & Environment Optimizer,Energy Consumption Anomaly,82.4,267.7,17,40,17.3,2.71,292.7,71.5,Optimization Alert,2026,1,10,0,Saturday,3.55,3.21,19.25,3.289,0,85.34,
10-01-2026 01:00,Resource & Environment Optimizer,Humidity Instability,162.6,349.8,25.5,33.1,20.5,2.18,238.2,54.7,Optimization Alert,2026,1,10,1,Saturday,1.46,2.14,24.79,1.341,0,71.1,
10-01-2026 02:00,Resource & Environment Optimizer,Energy Consumption Anomaly,117.5,237.3,28.7,45.6,18.6,1.4,383.8,80.3,Optimization Alert,2026,1,10,2,Saturday,3.27,2,27.39,1.191,1,95.18,
10-01-2026 03:00,Resource & Environment Optimizer,Airflow Imbalance,165.7,420,39.7,46.9,20.2,0.84,248.2,82.1,Optimization Alert,2026,1,10,3,Saturday,1.5,2.52,34.75,0.507,1,98.26,
10-01-2026 04:00,Resource & Environment Optimizer,Airflow Imbalance,186.3,380.6,29.1,54.4,18.1,0.59,231.1,74.3,Optimization Alert,2026,1,10,4,Saturday,1.24,2.03,31.64,0.317,0,88.78,
10-01-2026 05:00,Resource & Environment Optimizer,Humidity Instability,298,420,32.4,36.5,20,1.91,377.6,65.4,Optimization Alert,2026,1,10,5,Saturday,1.27,1.4,33.43,0.641,0,81.4,
10-01-2026 06:00,Resource & Environment Optimizer,Airflow Imbalance,187.8,275.6,16.6,43.8,15.6,0.51,229.6,61.6,Optimization Alert,2026,1,10,6,Saturday,1.22,1.46,23.32,0.272,0,74.08,
10-01-2026 07:00,Resource & Environment Optimizer,Energy Consumption Anomaly,82,253.2,21.9,35.8,19.3,2.82,331.8,79.9,Optimization Alert,2026,1,10,7,Saturday,4.05,3.05,20.84,3.439,1,95.34,
10-01-2026 08:00,Resource & Environment Optimizer,Energy Consumption Anomaly,84,235.6,22.5,46.3,18.1,1.24,375.9,88.6,Optimization Alert,2026,1,10,8,Saturday,4.47,2.77,23.31,1.476,1,103.08,
10-01-2026 09:00,Resource & Environment Optimizer,Humidity Instability,250.2,384.6,19.8,66.5,18.9,3.61,316.7,72.6,Optimization Alert,2026,1,10,9,Saturday,1.27,1.53,31.54,1.443,0,87.72,
10-01-2026 10:00,Resource & Environment Optimizer,Humidity Instability,192.8,420,35.3,71.8,17.8,2.68,223.8,81.6,Optimization Alert,2026,1,10,10,Saturday,1.16,2.17,38.44,1.39,1,95.84,
10-01-2026 11:00,Resource & Environment Optimizer,Humidity Instability,278.5,360.3,16.6,31.9,18.4,2.3,354.9,51.2,Optimization Alert,2026,1,10,11,Saturday,1.27,1.29,23.96,0.826,0,65.92,
10-01-2026 12:00,Resource & Environment Optimizer,Airflow Imbalance,208.3,420,36.7,54.6,21.8,0.86,286.6,82.9,Optimization Alert,2026,1,10,12,Saturday,1.38,2.01,36.21,0.413,1,100.34,
10-01-2026 13:00,Resource & Environment Optimizer,Energy Consumption Anomaly,96.9,339.9,23.5,52.3,17.5,2.33,349,81.4,Optimization Alert,2026,1,10,13,Saturday,3.6,3.47,25.44,2.405,1,95.4,
10-01-2026 14:00,Resource & Environment Optimizer,Airflow Imbalance,380,420,28.7,52.1,18,0.98,480.1,83.3,Optimization Alert,2026,1,10,14,Saturday,1.26,1.1,37.44,0.258,1,97.7,
10-01-2026 15:00,Resource & Environment Optimizer,Humidity Instability,234.7,326.7,21,67.9,16,2.49,285.2,72.5,Optimization Alert,2026,1,10,15,Saturday,1.22,1.39,31.9,1.061,0,85.3,
10-01-2026 16:00,Resource & Environment Optimizer,Energy Consumption Anomaly,81.5,293.5,19.3,53.7,19.7,2.45,392.3,92.4,Optimization Alert,2026,1,10,16,Saturday,4.81,3.56,23.11,3.006,1,108.16,
10-01-2026 17:00,Resource & Environment Optimizer,Energy Consumption Anomaly,142,268.3,18.4,46.6,15.7,2.24,297.5,60.1,Optimization Alert,2026,1,10,17,Saturday,2.1,1.88,23.25,1.577,0,72.66,
10-01-2026 18:00,Resource & Environment Optimizer,Energy Consumption Anomaly,82.4,313.5,11.6,44.5,13.4,2.11,413.8,86.4,Optimization Alert,2026,1,10,18,Saturday,5.02,3.76,17.45,2.561,1,97.12,
10-01-2026 19:00,Resource & Environment Optimizer,Energy Consumption Anomaly,154.7,305.6,19.9,43.3,17.8,2.13,302.5,59.2,Optimization Alert,2026,1,10,19,Saturday,1.96,1.96,23.77,1.377,0,73.44,
10-01-2026 20:00,Resource & Environment Optimizer,Airflow Imbalance,205.5,247.3,10.1,41.8,15.2,0.87,257.6,57.4,Optimization Alert,2026,1,10,20,Saturday,1.25,1.2,20.26,0.423,0,69.56,
10-01-2026 21:00,Resource & Environment Optimizer,Airflow Imbalance,339.7,345.9,4.8,37.5,16.1,0.62,414.8,58.5,Optimization Alert,2026,1,10,21,Saturday,1.22,1.02,21.22,0.183,0,71.38,
10-01-2026 22:00,Resource & Environment Optimizer,Airflow Imbalance,278.9,393.7,20.5,47.3,17.2,0.99,354.5,70.8,Optimization Alert,2026,1,10,22,Saturday,1.27,1.41,29.01,0.355,0,84.56,
10-01-2026 23:00,Resource & Environment Optimizer,Humidity Instability,209.1,268,10.2,76.2,13.5,0.88,258,77.7,Optimization Alert,2026,1,10,23,Saturday,1.23,1.28,27.31,0.421,1,88.5,
11-01-2026 00:00,Resource & Environment Optimizer,Airflow Imbalance,274.8,420,29,44.7,18.8,0.65,341,75.8,Optimization Alert,2026,1,11,0,Sunday,1.24,1.52,32.6,0.237,1,90.84,
11-01-2026 01:00,Resource & Environment Optimizer,Airflow Imbalance,293.5,420,35.6,46.2,19.8,1.04,372.7,70.5,Optimization Alert,2026,1,11,1,Sunday,1.27,1.43,36.82,0.354,0,86.34,
11-01-2026 02:00,Resource & Environment Optimizer,Energy Consumption Anomaly,107.2,314.9,37.4,62.3,23.6,2.19,332.9,89.4,Optimization Alert,2026,1,11,2,Sunday,3.11,2.91,34.73,2.043,1,108.28,
11-01-2026 03:00,Resource & Environment Optimizer,Energy Consumption Anomaly,123.4,281,19.1,46.6,14.5,2.03,315.5,65.2,Optimization Alert,2026,1,11,3,Sunday,2.56,2.26,22.98,1.645,0,76.8,
11-01-2026 04:00,Resource & Environment Optimizer,Humidity Instability,200,259.9,15.4,66.5,16.9,2.71,269.2,67.7,Optimization Alert,2026,1,11,4,Sunday,1.35,1.29,27.67,1.355,0,81.22,
11-01-2026 05:00,Resource & Environment Optimizer,Humidity Instability,226.4,420,37.4,28.8,22.6,2.63,289.5,63.4,Optimization Alert,2026,1,11,5,Sunday,1.28,1.85,32.01,1.162,0,81.48,
11-01-2026 06:00,Resource & Environment Optimizer,Humidity Instability,235.9,420,34.4,28.9,21.4,1.85,319.2,62.5,Optimization Alert,2026,1,11,6,Sunday,1.35,1.77,30.84,0.784,0,79.62,
11-01-2026 07:00,Resource & Environment Optimizer,Airflow Imbalance,274.1,420,38.6,64.6,20.8,1.05,358.4,77.8,Optimization Alert,2026,1,11,7,Sunday,1.31,1.53,41.36,0.383,1,94.44,
11-01-2026 08:00,Resource & Environment Optimizer,Humidity Instability,249.8,420,35.6,68,21,1.76,305.2,84.2,Optimization Alert,2026,1,11,8,Sunday,1.22,1.67,39.73,0.705,1,101,
11-01-2026 09:00,Resource & Environment Optimizer,Energy Consumption Anomaly,95.9,253.6,33,50.7,18.2,1.58,286.4,80.6,Optimization Alert,2026,1,11,9,Sunday,2.99,2.62,29.84,1.648,1,95.16,
11-01-2026 10:00,Resource & Environment Optimizer,Energy Consumption Anomaly,136.8,267.8,14.4,56.5,14.6,1.92,303.7,61.2,Optimization Alert,2026,1,11,10,Sunday,2.22,1.94,23.06,1.404,0,72.88,
11-01-2026 11:00,Resource & Environment Optimizer,Humidity Instability,273.6,396.1,16.1,32.5,17,2.59,332,50,Optimization Alert,2026,1,11,11,Sunday,1.21,1.44,23.67,0.947,0,63.6,
11-01-2026 12:00,Resource & Environment Optimizer,Airflow Imbalance,270.8,420,28.6,55.2,17.5,0.57,336.1,78.4,Optimization Alert,2026,1,11,12,Sunday,1.24,1.55,34.37,0.21,1,92.4,
11-01-2026 13:00,Resource & Environment Optimizer,Airflow Imbalance,299.4,345.4,9.7,45.4,17.4,0.73,379.1,63.1,Optimization Alert,2026,1,11,13,Sunday,1.27,1.15,23.91,0.244,0,77.02,
11-01-2026 14:00,Resource & Environment Optimizer,Energy Consumption Anomaly,133,325.5,9.5,50.3,14.6,2.53,380.2,63.2,Optimization Alert,2026,1,11,14,Sunday,2.86,2.43,19.24,1.902,0,74.88,
11-01-2026 15:00,Resource & Environment Optimizer,Airflow Imbalance,265.3,350.6,15.4,54,16.5,0.8,330.4,68,Optimization Alert,2026,1,11,15,Sunday,1.25,1.32,27.34,0.302,0,81.2,
